artist_name,genre,LQS_mean,n
young guns,rock,0.01995191971460978,1
robert earl keen,country,0.019941933453083042,11
cyndi lauper,pop,0.019939182326197624,8
dave bartholomew,blues,0.0199264387289683,1
unkle,jazz,0.019873395562171936,6
"peter, paul and mary",pop,0.019803264488776524,12
blue mitchell,jazz,0.01975433031717936,1
dennis wilson,country,0.019737155901061166,12
black uhuru,reggae,0.01973406191576611,22
cowboy junkies,pop,0.01969057818253835,1
davido,pop,0.019689857959747314,1
dexter gordon,jazz,0.019688541690508522,1
pj harvey,pop,0.01968618979056676,2
public image ltd.,pop,0.01967882684298924,7
sabrina carpenter,pop,0.01966288685798645,1
incognito,jazz,0.01965667591208503,7
seals and crofts,pop,0.0196327633327908,9
static-x,rock,0.01961440220475197,8
squeeze,pop,0.019612887501716615,5
leonard cohen,pop,0.019601173344112578,7
manfred mann,pop,0.019588073094685875,11
toto,rock,0.019570242081369673,7
the subdudes,blues,0.019551335346131096,7
joe ely,country,0.019507025678952534,3
the pioneers,reggae,0.019489587595065434,4
nazareth,blues,0.019363743464152018,25
maxwell,pop,0.01932304600874583,3
shakatak,jazz,0.0193092313905557,4
skarra mucci,reggae,0.019258891542752583,1
the emotions,jazz,0.019257557474904593,12
the notting hillbillies,country,0.019228593756755192,4
the carter family,country,0.019222700595855714,5
atlas genius,pop,0.019203856587409973,1
strawbs,pop,0.019197051723798115,1
pete townshend,pop,0.0191833774248759,9
the 5th dimension,pop,0.019177176886134677,3
fetty wap,pop,0.019173582394917805,1
"lee ""scratch"" perry",reggae,0.01911541748614538,7
payo malo,hip hop,0.019088720281918842,1
donny hathaway,jazz,0.01907320221265157,15
errol dunkley,reggae,0.019071757793426514,1
terror x crew,hip hop,0.019053120304037025,9
jan & dean,pop,0.01899765431880951,3
ruby and the romantics,blues,0.018984956045945484,4
passion pit,pop,0.018904056400060654,4
kitty wells,country,0.0188949273692237,6
kendrick lamar,pop,0.01888948678970337,2
the rapture,rock,0.018781057662434045,3
james bay,pop,0.018765042225519814,1
sun ra,jazz,0.01869010064336989,15
men at work,pop,0.018682857354482014,4
vintage trouble,blues,0.018682447572549183,2
john denver,rock,0.01864378116069696,13
the birthday party,blues,0.01860353077451388,20
barbra streisand,rock,0.01859549805521965,8
the bones of j.r. jones,blues,0.01858402540286382,2
best coast,rock,0.018569191296895344,1
the wailers,reggae,0.018494946261246998,8
sentino,hip hop,0.01847062011559804,1
lana del rey,pop,0.01845948315329022,6
billy walker,country,0.018455223668189275,7
george thorogood,blues,0.018443867564201355,2
peter and gordon,blues,0.018441371619701385,2
manowar,rock,0.018405704448620476,4
playboi carti,pop,0.018391858786344528,4
herbie hancock,jazz,0.01839126828644011,15
horace andy,reggae,0.0183840024250525,9
alborosie,reggae,0.018362826284240272,17
steel pulse,reggae,0.018362119939981724,34
alt-j,rock,0.018307089805603027,8
v.i.c.,hip hop,0.018278551598389942,2
marcia griffiths,reggae,0.018258063329590693,6
buena vista social club,jazz,0.018242428700129192,2
whiskeytown,country,0.018241820236047108,8
the gourds,country,0.0182047039270401,4
johnny horton,country,0.018195874161190458,9
the shirelles,pop,0.018193559721112255,8
lata mangeshkar,pop,0.01818111077660606,14
the marcels,pop,0.018172745903333027,1
tommy guerrero,jazz,0.018142007291316986,2
flume,pop,0.018126485248406727,2
ulver,jazz,0.018097662263446383,3
the cadillacs,blues,0.0180974828976172,9
carl perkins,rock,0.01803712960746553,6
atlanta rhythm section,country,0.017985232174396515,10
heatwave,jazz,0.017895620730188157,6
tomorrow people,reggae,0.017894715070724487,1
kate bush,pop,0.0178688890128224,18
john cale,pop,0.017856770091586645,9
paul anka,pop,0.01785507487754027,8
michel camilo,jazz,0.017841964960098267,1
the action,blues,0.017831280827522278,2
yoko ono,pop,0.017827579379081727,5
elvin bishop,blues,0.017814166016048853,3
bunny wailer,reggae,0.017800758282343548,6
brownie mcghee,country,0.017759124437967937,6
peggy lee,jazz,0.017752774991095066,16
mary hopkin,pop,0.01773684471845627,2
anvil,rock,0.017724816997845966,1
clutch,rock,0.017707879344622292,1
vanilla fudge,blues,0.017643925216462877,3
skillinjah,reggae,0.01762065788110097,1
tom waits,rock,0.017550505697727203,6
slightly stoopid,reggae,0.01750054344152793,39
dean martin,jazz,0.0174770925415161,146
hammerfall,rock,0.017473235726356506,1
night beats,blues,0.0174632900291019,3
nanci griffith,country,0.01745668612420559,8
jimmy cliff,reggae,0.017449656537934843,34
alexandra stan,pop,0.017432679732640583,1
prince far i,reggae,0.017408390839894615,15
colin james,blues,0.017381669332583744,4
demis roussos,pop,0.017347643772761025,1
huey lewis & the news,pop,0.01733779410521189,7
the tubes,pop,0.017313212984138068,6
mississippi john hurt,blues,0.017312942279709708,3
jungle brothers,jazz,0.01730421781539917,5
allie x,pop,0.017269983887672424,1
the boo radleys,pop,0.017267351349194843,1
swing republic,jazz,0.01726660794681973,3
jerrod niemann,country,0.017143224676450092,1
wire,pop,0.017122953210347965,27
jeff beck,blues,0.01709618295232455,12
stevie ray vaughan,blues,0.017093830638461645,12
troye sivan,pop,0.01708971791797214,3
nav,pop,0.017041641804907057,3
ok go,pop,0.017020712296168007,1
charli xcx,pop,0.016991307338078816,1
magic sam,blues,0.01698417067527771,5
rihanna,pop,0.016978513735991258,13
van morrison,pop,0.016938974198542144,19
mel tormé,jazz,0.016887983307242393,8
quincy jones,jazz,0.016840112395584583,16
3lw,pop,0.016826947530110676,1
junior murvin,reggae,0.016819126076168485,3
boogie belgique,jazz,0.01676460603872935,2
the band,blues,0.016747699015670352,6
chinese man,jazz,0.016728099849489,3
creedence clearwater revival,rock,0.01665652874443266,15
gregory isaacs,reggae,0.016539409934055237,28
herman's hermits,pop,0.01649870143996345,3
the everly brothers,pop,0.016484199919634398,24
bebe rexha,pop,0.016473188996315002,2
big tymers,pop,0.016432141264279682,1
blue öyster cult,blues,0.016430588321642833,37
glenn miller,jazz,0.016423770785331727,20
jimmie rodgers,pop,0.01641997198263804,2
marlena shaw,jazz,0.016330917676289875,3
half pint,reggae,0.016329675291975338,8
the kinks,rock,0.016288619300331732,33
rockpile,pop,0.01627258211374283,2
descendents,pop,0.016267682497317974,13
the reverend peyton's big damn band,blues,0.016266966859499615,3
ben rector,pop,0.01621609429518382,2
billy vaughn,pop,0.016200751066207882,2
at the drive in,rock,0.01618943363428116,2
big brother & the holding company,blues,0.016121099392573036,4
newsboys,rock,0.016091386477152504,4
the beatles,rock,0.016083934165612615,66
joe williams,jazz,0.01607868323723475,4
louis armstrong,jazz,0.016069718799685356,59
jimmie vaughan,blues,0.01606625649664137,3
twenty one pilots,rock,0.016042739980750613,6
sammy davis jr.,jazz,0.01603327989578247,15
bleachers,rock,0.01601819445689519,2
magnus lindgren,jazz,0.01601053774356842,1
jay chou,pop,0.016000106930732727,1
sweet trip,pop,0.01598927875359853,1
wreckless eric,rock,0.01597479979197184,1
amerie,pop,0.01596129685640335,2
b.t. express,jazz,0.015947802861531576,5
ariana grande,pop,0.015928816163178646,11
olivia newton-john,pop,0.01592766245206197,7
peter gabriel,pop,0.015919733314942095,13
ziggy marley & the melody makers,reggae,0.015913932096390495,28
roots radics,reggae,0.015911966562271118,1
the dining rooms,jazz,0.015910732249418896,2
six60,reggae,0.015908161799112953,6
the silhouettes,blues,0.015900890032450356,1
todd rundgren,pop,0.015870022442605762,15
stanley clarke,jazz,0.015857830022772152,8
the cranberries,pop,0.01584629188565647,17
bob dylan,rock,0.015837969879309334,2
johnny burnette,pop,0.015827319025993346,5
cher,pop,0.01582585573196411,15
king khan and the shrines,blues,0.015779768427213032,1
jr. walker & the all stars,pop,0.015777913232644398,6
the outlaws,blues,0.015750630448261894,8
roger miller,country,0.015739451206865766,14
"huey ""piano"" smith",blues,0.01572535435358683,1
the sugarcubes,pop,0.015708548327287037,4
shawn camp,country,0.015697365005811054,1
bobby darin,pop,0.015685738440145525,19
run–d.m.c.,hip hop,0.01568132142225901,1
black mountain,blues,0.015677287465050104,7
the dave clark five,pop,0.01567588746547699,4
fat freddy's drop,jazz,0.01566987136999766,5
phantom planet,pop,0.015605176488558449,1
franz ferdinand,rock,0.015600159764289854,2
no vacation,rock,0.015594914555549622,2
galactic,blues,0.015582513064146042,8
beat happening,pop,0.015568842490514118,1
yg,hip hop,0.015567383170127869,5
sex pistols,rock,0.015554375946521757,2
bonobo,jazz,0.01552707888185978,8
a flock of seagulls,pop,0.015497280905644098,4
marina,pop,0.015495511392752329,2
cinderella,rock,0.015494070450464883,5
blue cheer,blues,0.015488301714261372,1
jimmy dean,country,0.015392635265986124,10
flunk,jazz,0.015370087077220282,4
junior brown,country,0.015318055947621662,1
the von bondies,blues,0.015309762209653854,4
the melodians,reggae,0.015287326914923531,7
gang of four,rock,0.015275843441486359,2
mr. vegas,reggae,0.015256834881646291,7
zayde wølf,rock,0.015238210558891295,1
prince far 1,reggae,0.015235279997189839,1
mc5,blues,0.015209295210384189,7
"beck, bogert, appice",blues,0.01517185072104136,2
george thorogood & the destroyers,blues,0.015151355947766985,7
nightmares on wax,jazz,0.015095043099588817,12
the chantels,blues,0.015076983720064163,4
jay & the americans,pop,0.015071963270505268,11
diana ross,rock,0.015053355693817138,5
little richard,pop,0.015025069316228231,4
jimmy mccracklin,blues,0.015025049448013304,1
wayman tisdale,jazz,0.01498372024959988,3
alive 'n kickin',pop,0.01497224966684977,1
eric burdon & the animals,rock,0.014970685044924416,1
marilyn manson,rock,0.014958793256017896,15
the meters,jazz,0.014904087143284934,14
bobby freeman,blues,0.014889250199000038,1
sister sledge,pop,0.014875480284293491,4
the sonics,blues,0.01486166649394565,3
misfits,rock,0.014856523201789385,27
masayoshi takanaka,jazz,0.01485164960225423,1
sir lord baltimore,blues,0.01483019193013509,1
paul mccartney,rock,0.014794026811917622,16
carpenters,rock,0.014787395484745502,16
duke ellington,jazz,0.01478305459022522,8
eels,pop,0.014776840806007385,2
archie bronson outfit,blues,0.014747341473897297,1
sonic youth,pop,0.014734487448419844,7
david guetta,pop,0.014660286406675974,6
"harry connick, jr.",jazz,0.014656357674135104,24
the byrds,country,0.014592330902814865,4
lukas nelson and promise of the real,blues,0.014587073371960567,13
stan getz,jazz,0.014585748116175334,25
sarah jarosz,country,0.014548162619272866,1
tesla,rock,0.014543111125628153,6
collie buddz,reggae,0.014537562926610311,4
kelis,pop,0.01453740894794464,1
three dog night,pop,0.014522541409883741,13
days of the new,pop,0.014521946509679159,3
junior kimbrough,blues,0.014520919985241361,3
radiohead,rock,0.01450928782715517,34
sungazer,jazz,0.014486744999885557,1
reignwolf,blues,0.01446168834254855,7
pink martini,jazz,0.014454771365438188,7
pat metheny,jazz,0.014422396818796791,1
vulfpeck,rock,0.014402734736601511,2
memphis minnie,country,0.014371012647946674,1
ken parker,reggae,0.014341652393341064,2
talking heads,rock,0.014336309085289638,16
j.c. lodge,reggae,0.014333705107371012,2
nai palm,jazz,0.014318046470483143,4
johnny mercer,jazz,0.014306727796792984,4
the pointer sisters,pop,0.014306547741095226,4
jane's addiction,blues,0.01429053197304408,10
groove armada,jazz,0.01428857636757386,13
vybz kartel,reggae,0.014285721919602817,24
konshens,reggae,0.014266970256964365,4
albert collins,blues,0.014248223015756317,11
dave mason,country,0.01424626923269696,12
justin timberlake,pop,0.01422798799143897,6
toyan,reggae,0.01422640432914098,2
the sounds,rock,0.014158596595128376,1
nat king cole trio,jazz,0.014157090584437051,10
nat king cole,jazz,0.01413568644784391,64
spice girls,pop,0.014107410113016763,5
fats domino,blues,0.014073893427848816,10
scouting for girls,pop,0.01406725247701009,1
jimmy buffett,rock,0.01405182108283043,8
blackface,hip hop,0.014044669767220816,4
dorothy,blues,0.014028211848603353,12
aaliyah,hip hop,0.013991264005502064,2
kmfdm,rock,0.013984079162279762,2
badfish,reggae,0.013974425693353016,2
deftones,rock,0.013967417288517605,23
ricky nelson,pop,0.013924494817637013,23
max romeo,reggae,0.0139154851436615,5
perry como,pop,0.013900790363550186,16
jeremy camp,rock,0.013854636500279108,4
musicmusicmusic,jazz,0.01382985214392344,1
richie spice,reggae,0.013822794670150393,7
"""weird al"" yankovic",pop,0.01382115554241907,14
nostalgia 77,jazz,0.013786174356937408,2
siouxsie and the banshees,pop,0.013763384819030762,25
jean carn,jazz,0.013748995959758759,2
the doors,rock,0.013728354705704581,15
govana,reggae,0.013705395989947848,3
sumo,reggae,0.01368110676606496,5
neil young,rock,0.01367487320128609,17
texas tornados,country,0.013668682426214218,4
adam ant,rock,0.013650144139925637,1
mod sun,hip hop,0.013635635375976562,2
baillie & the boys,country,0.013613442579905191,4
smog,pop,0.01360290745894114,1
herb ellis,jazz,0.013596062858899435,3
the brand new heavies,jazz,0.013595634789177864,11
wavves,rock,0.01358857750892639,1
warren zevon,country,0.013587566713492073,22
radio moscow,blues,0.013582628220319748,4
don philippe,jazz,0.01357231040795644,1
keith jarrett,jazz,0.013567693034807843,10
asia,rock,0.013554204255342484,4
greg brown,country,0.01353021462758382,1
cake,rock,0.013525033438647234,9
cactus,blues,0.013523826996485392,2
little willie john,blues,0.01352153221766154,3
temporex,rock,0.013511190811793007,1
th' dudes,pop,0.013507733742396036,2
the chiffons,pop,0.013499692082405089,1
future,hip hop,0.013495147228240965,1
the duprees,blues,0.013467342654863993,5
bob weir,country,0.013449052969614662,1
harry styles,pop,0.013412192463874817,2
the stooges,blues,0.013410944739977518,10
lion,rock,0.013353288173675535,1
godspeed you! black emperor,jazz,0.013345899184544882,5
tina turner,pop,0.013318551083405811,8
daryl hall & john oates,rock,0.013274097081386682,11
electric light orchestra,pop,0.013253553386996774,34
kbong,reggae,0.01324442426363627,5
the bangles,pop,0.01323750615119934,2
bobbie gentry,country,0.01321216324965159,5
sonic youth,blues,0.013194621946567146,26
sweetwater,rock,0.013193200031916298,1
gene pitney,pop,0.013191154599189759,5
jackyl,rock,0.013158065577348072,2
irma thomas,blues,0.013156507578161029,6
sonora ponceña,jazz,0.013142560919125874,1
fifth harmony,pop,0.013091370463371277,2
hiroshima,jazz,0.01309029075006644,16
patrick sweany,blues,0.013079161445299784,4
sashamon,reggae,0.012988355424669052,3
ziggy marley,reggae,0.012986898422241213,19
the zombies,rock,0.012948175271352131,1
two door cinema club,pop,0.01292594770590464,1
graham nash,country,0.012911597390969592,10
pink floyd,rock,0.012894251280360751,39
black label society,rock,0.012889962643384933,4
lightnin' hopkins,country,0.012886847886774274,6
"clarence ""gatemouth"" brown",blues,0.012883459528287252,3
vic mensa,pop,0.012867858012517292,1
the clovers,pop,0.012849984069665274,6
the heptones,reggae,0.012838631868362427,4
the electric prunes,pop,0.0127995361884435,1
wailing souls,reggae,0.012795736303641683,28
kiss,rock,0.01278723367289001,17
flyleaf,rock,0.012774422764778137,2
wanda jackson,rock,0.012766660162896822,11
jimmy durante,jazz,0.01275353588991695,12
axian,jazz,0.012730681233935885,3
hanni el khatib,blues,0.012722930974430507,6
bachman-turner overdrive,country,0.012712212222995178,11
david houston,country,0.012705779737896388,3
krokus,blues,0.012697026133537292,21
marian mcpartland,jazz,0.012692863742510477,4
jamie cullum,jazz,0.012683771905444919,7
ben howard,pop,0.012608908116817474,2
leann rimes,pop,0.012607817848523458,3
alan jackson,country,0.012593310629879988,45
heaven 17,pop,0.012546141942342121,1
beyoncé,pop,0.012538409343472235,9
moodymann,jazz,0.012528980771700539,1
the marshall tucker band,blues,0.012523810896608563,6
project pat,pop,0.012523682167132694,4
bad brains,rock,0.01251436397433281,4
joe jackson,pop,0.012514031595653959,3
brenda lee,pop,0.012512657464596262,19
cheap trick,pop,0.012503132555219862,15
the skatalites,reggae,0.012498194972674051,3
average white band,jazz,0.012441510600703103,14
japan,pop,0.012413864334424336,4
greg brown,pop,0.012412155667940773,1
echo & the bunnymen,pop,0.01239842673142751,14
the crickets,pop,0.012397820750872294,2
earl hines,jazz,0.012393797437349955,2
dezarie,reggae,0.012379032870133717,2
del shannon,pop,0.01235761700405015,12
saint motel,pop,0.012349108854929606,3
muddy magnolias,blues,0.012348026037216187,2
tracy chapman,pop,0.012344320163582312,11
noah kahan,rock,0.012329901258150734,1
raydio,rock,0.012326424320538838,1
the ting tings,pop,0.012306936085224152,2
fantastic negrito,blues,0.012298479676246643,4
barenaked ladies,pop,0.012296497821807861,6
jah9,reggae,0.012275785207748411,1
the marcus king band,blues,0.01225915409269787,7
the upsetters,reggae,0.012249592940012613,5
slim thug,hip hop,0.012246260212527381,6
kodak black,pop,0.012189754417964391,7
sixpence none the richer,pop,0.012173620363076527,2
the raconteurs,blues,0.01216862681839201,12
captain beyond,blues,0.012159400043033416,7
wings,rock,0.012159357468287148,1
sporto kantès,jazz,0.012144853671391804,1
gerry rafferty,pop,0.0121150404214859,5
foster the people,pop,0.012114810446898142,2
